#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,11065,1,Zephyr2,-0.3,3,   boost,-0.98,101561,-19.63,0.17,0,38.3,0,0,4.18,9.94,-0.59,0.22,-2.29,0.39,0.28,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.29,3,   boost,0.98,101562,-19.71,0.08,0,38.3,0,0,4.18,9.82,-0.31,0.19,-2.53,0.57,0.53,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.28,3,   boost,-0.49,101562,-19.71,0.08,0,38.3,0,0,4.18,9.91,-0.5,0.13,-2.23,0.08,0.59,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.27,3,   boost,-0.98,101550,-18.71,1.08,0,38.3,0,0,4.18,9.71,-0.4,0.22,-2.29,0.39,0.34,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.26,3,   boost,0,101550,-18.71,1.08,0,38.3,0,0,4.18,9.9,-0.37,0.14,-2.72,0.39,0.47,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.25,3,   boost,0,101554,-19.05,0.75,0,38.3,0,0,4.18,9.71,-0.47,0.11,-2.66,0.2,0.59,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.24,3,   boost,0.98,101554,-19.05,0.75,0,38.3,0,0,4.18,9.99,-0.45,0.16,-2.72,0.51,0.65,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.23,3,   boost,-0.98,101565,-19.96,-0.17,0,38.3,0,0,4.18,9.76,-0.47,0.02,-3.33,0.51,0.89,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.22,3,   boost,0,101565,-19.96,-0.17,0,38.3,0,0,4.18,9.96,-0.5,0.22,-3.02,0.45,0.4,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.21,3,   boost,-0.49,101563,-19.79,0,0,38.3,0,0,4.18,9.77,-0.39,0.09,-3.33,0.63,0.47,-0.4,0.1,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.2,3,   boost,0.49,101563,-19.79,0,0,38.3,0,0,4.18,9.94,-0.4,0.32,-3.33,0.69,0.77,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.19,3,   boost,0,101557,-19.29,0.5,0,38.3,0,0,4.18,9.71,-0.38,0.21,-3.39,0.33,0.71,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.18,3,   boost,-1.96,101557,-19.29,0.5,0,38.3,0,0,4.18,9.89,-0.44,0.19,-4,0.33,0.47,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.17,3,   boost,0.49,101557,-19.29,0.5,0,38.3,0,0,4.18,9.78,-0.38,0.24,-3.82,0.75,0.65,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.16,3,   boost,-1.47,101557,-19.29,0.5,0,38.3,0,0,4.18,9.9,-0.37,0.08,-4.24,0.39,0.65,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.15,3,   boost,-0.98,101557,-19.29,0.5,0,38.3,0,0,4.18,9.84,-0.42,0.22,-4.55,0.33,0.71,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.14,3,   boost,-0.49,101557,-19.29,0.5,0,38.3,0,0,4.18,9.87,-0.34,-0.01,-4.79,0.45,0.95,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.13,3,   boost,0,101556,-19.21,0.58,0,38.3,0,0,4.18,9.76,-0.36,0.17,-5.04,0.39,0.83,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.12,3,   boost,-0.49,101556,-19.21,0.58,0,38.3,0,0,4.18,9.92,-0.49,-0.06,-5.16,0.14,0.65,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.11,3,   boost,0.98,101560,-19.54,0.25,0,38.3,0,0,4.18,9.84,-0.5,0.11,-5.34,0.33,1.02,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.1,3,   boost,-0.98,101560,-19.54,0.25,0,38.3,0,0,4.18,9.9,-0.47,0.08,-5.4,0.51,0.77,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.09,3,   boost,-0.49,101549,-18.63,1.16,0,38.2,0,0,4.18,9.8,-0.42,0.14,-5.46,0.39,1.02,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.08,3,   boost,-0.49,101549,-18.63,1.16,0.03,38.2,0,0,4.18,9.84,-0.23,0.2,-5.4,0.33,0.71,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.07,3,   boost,0.98,101556,-19.21,0.58,0.1,38.3,0,0,4.18,9.81,-0.38,0.2,-4.91,0.26,0.77,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.06,3,   boost,-0.98,101556,-19.21,0.58,0.29,38.3,0,0,4.18,9.83,-0.32,0.11,-5.22,0.39,0.53,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.05,3,   boost,45.11,101566,-20.04,-0.25,0.63,38.3,0,0,4.18,9.86,-0.45,0.11,-5.28,0.26,0.53,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.04,3,   boost,81.89,101566,-20.04,-0.25,1.17,38.3,0,0,4.18,15.46,-1.77,-0.35,-4.73,0.26,-0.08,-0.4,0.1,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.03,3,   boost,86.3,101636,-25.86,-6.06,1.91,38.3,0,0,4.18,79,3.16,-1.16,-4.3,4.48,-8.51,-0.4,0.11,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.02,3,   boost,113.76,101636,-25.86,-6.06,2.83,38.3,0,0,4.18,96.83,-8.04,-6.26,-6.5,5.88,-13.21,-0.4,0.11,0.3,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,-0.01,3,   boost,113.76,101574,-20.71,-0.91,3.89,38.3,0,0,4.18,114.19,5.73,0.12,4.18,-2.54,-14.79,-0.4,0.11,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.51,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.5,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.5,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.49,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.49,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.48,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.47,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.46,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.46,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.45,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.44,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.43,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.43,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.42,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.41,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.4,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.39,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.38,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.38,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.37,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.36,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.35,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.34,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.33,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
6,11065,1,Zephyr2,0,3,   boost,122.58,101574,-20.71,-0.91,5.05,38.3,0,0,4.18,128.68,-2.47,-0.62,6.68,2.89,-8.75,-0.41,0.11,0.29,2.32,4.19,0,0,4.17,0,1,1,11,27.9333534,-80.709537,10,2025,4,12,19,30,38,0,0,0,0,1.5,0.8,1.2,0,0,0,0,39,0,0,0,0,0,35,38,0,31,0,0,32,0,28,37,0,33,0,37,32,0,0,0,0,0,0,0
