#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11076, 1,Zephyr ,    -0.30, 3,   boost,   -0.00, 101494.00,  -14.06,    0.33,    0.01, 33.2, 4.11, 4.10, 4.11,   9.85,  -0.55,  -0.04,  -2.10,   0.35,   0.49,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.29, 3,   boost,    1.96, 101502.00,  -14.72,   -0.33,    0.01, 33.2, 4.11, 4.10, 4.11,   9.87,  -0.50,   0.01,  -2.10,   0.41,   0.67,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.28, 3,   boost,    0.49, 101502.00,  -14.72,   -0.33,    0.01, 33.2, 4.11, 4.10, 4.11,   9.88,  -0.52,   0.02,  -2.22,   0.35,   0.55,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.27, 3,   boost,   -0.49, 101496.00,  -14.22,    0.17,    0.01, 33.2, 4.11, 4.10, 4.11,   9.94,  -0.57,  -0.07,  -2.22,   0.16,   0.73,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.26, 3,   boost,   -0.00, 101496.00,  -14.22,    0.17,    0.01, 33.2, 4.11, 4.10, 4.11,   9.79,  -0.60,   0.13,  -2.59,   0.53,   0.31,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.25, 3,   boost,   -1.96, 101496.00,  -14.22,    0.17,    0.01, 33.2, 4.11, 4.10, 4.11,   9.86,  -0.47,  -0.10,  -2.65,   0.59,   0.43,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.24, 3,   boost,    0.98, 101496.00,  -14.22,    0.17,    0.01, 33.2, 4.11, 4.10, 4.11,   9.67,  -0.56,   0.04,  -2.71,   0.28,   0.67,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.23, 3,   boost,   -0.49, 101498.00,  -14.39,    0.00,    0.01, 33.2, 4.11, 4.10, 4.11,   9.94,  -0.57,  -0.08,  -2.83,   0.47,   0.61,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.22, 3,   boost,   -0.00, 101498.00,  -14.39,    0.00,    0.01, 33.2, 4.11, 4.10, 4.11,   9.73,  -0.62,   0.08,  -2.89,   0.35,   0.67,   0.23,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.21, 3,   boost,    1.47, 101492.00,  -13.89,    0.50,    0.02, 33.2, 4.11, 4.10, 4.11,   9.94,  -0.50,   0.03,  -3.26,   0.28,   0.73,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.20, 3,   boost,    0.49, 101492.00,  -13.89,    0.50,    0.03, 33.2, 4.11, 4.10, 4.11,   9.81,  -0.47,   0.01,  -3.32,   0.10,   0.55,   0.22,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.19, 3,   boost,    2.45, 101503.00,  -14.81,   -0.42,    0.04, 33.2, 4.11, 4.10, 4.11,   9.91,  -0.57,  -0.01,  -3.56,  -0.08,   0.79,   0.22,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.18, 3,   boost,    0.98, 101503.00,  -14.81,   -0.42,    0.04, 33.2, 4.11, 4.10, 4.11,   9.80,  -0.50,  -0.06,  -3.87,   0.41,   0.67,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.17, 3,   boost,    0.49, 101500.00,  -14.56,   -0.17,    0.05, 33.2, 4.11, 4.10, 4.11,   9.89,  -0.53,   0.05,  -4.42,   0.35,   0.43,   0.22,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.16, 3,   boost,   -0.49, 101500.00,  -14.56,   -0.17,    0.06, 33.2, 4.11, 4.10, 4.11,   9.82,  -0.48,  -0.05,  -4.66,   0.47,   0.79,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.15, 3,   boost,    0.49, 101497.00,  -14.31,    0.08,    0.06, 33.2, 4.11, 4.10, 4.11,   9.91,  -0.50,  -0.05,  -4.66,   0.22,   0.85,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.14, 3,   boost,   -0.00, 101497.00,  -14.31,    0.08,    0.06, 33.2, 4.11, 4.10, 4.11,   9.76,  -0.57,  -0.04,  -4.60,   0.35,   0.61,   0.22,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.13, 3,   boost,   -0.00, 101502.00,  -14.72,   -0.33,    0.06, 33.2, 4.11, 4.10, 4.11,   9.85,  -0.52,   0.05,  -4.91,   0.28,   0.73,   0.22,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.12, 3,   boost,   -0.49, 101502.00,  -14.72,   -0.33,    0.06, 33.2, 4.11, 4.10, 4.11,   9.74,  -0.56,  -0.07,  -5.03,   0.47,   1.04,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.11, 3,   boost,   -0.00, 101499.00,  -14.47,   -0.08,    0.06, 33.2, 4.11, 4.10, 4.11,   9.88,  -0.56,   0.05,  -4.97,   0.47,   0.79,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.10, 3,   boost,   -0.49, 101499.00,  -14.47,   -0.08,    0.09, 33.2, 4.11, 4.10, 4.11,   9.82,  -0.36,  -0.15,  -4.85,   0.22,   0.73,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.09, 3,   boost,   -0.98, 101505.00,  -14.97,   -0.58,    0.19, 33.2, 4.11, 4.10, 4.11,   9.90,  -0.37,   0.09,  -4.54,   0.28,   0.73,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.08, 3,   boost,    0.98, 101505.00,  -14.97,   -0.58,    0.41, 33.2, 4.11, 4.10, 4.11,   9.89,  -0.52,   0.04,  -5.09,   0.41,   0.73,   0.22,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.07, 3,   boost,   54.92, 101502.00,  -14.72,   -0.33,    0.80, 33.2, 4.11, 4.10, 4.11,  10.28,  -0.60,  -0.06,  -5.03,   0.35,   0.73,   0.22,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.06, 3,   boost,   83.85, 101502.00,  -14.72,   -0.33,    1.41, 33.2, 4.11, 4.10, 4.11,  59.95,  -4.17,  -2.23,  -8.93,   2.24,   0.67,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.05, 3,   boost,  100.03, 101535.00,  -17.47,   -3.08,    2.23, 33.2, 4.11, 4.10, 4.11,  92.71,   7.46,  -1.49,  -3.99,  -0.20,   8.24,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.04, 3,   boost,  119.64, 101535.00,  -17.47,   -3.08,    3.23, 33.2, 4.11, 4.10, 4.11, 107.57,  -4.30,  -5.92,  -1.92,   5.47,  11.35,   0.23,   0.31,  -0.12,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.03, 3,   boost,  124.54, 101498.00,  -14.39,    0.00,    4.37, 33.2, 4.11, 4.10, 4.11, 126.64, -10.66,  -5.13,  18.59,   2.54,   4.52,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.02, 3,   boost,  128.96, 101498.00,  -14.39,    0.00,    5.62, 33.2, 4.11, 4.10, 4.11, 131.06,   3.42,   7.02,   2.42,   4.31,   5.01,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,    -0.01, 3,   boost,  135.33, 101479.00,  -12.81,    1.58,    6.93, 33.2, 4.11, 4.10, 4.11, 135.09, -20.09, -13.78,   7.00,   7.49,  -5.92,   0.23,   0.31,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.64, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.63, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.62, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.62, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.61, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.61, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.60, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
6, 11076, 1,Zephyr ,     0.00, 3,   boost,  140.73, 101479.00,  -12.81,    1.58,    8.30, 33.2, 4.11, 4.10, 4.11, 142.89,   2.68,  12.92,  19.63,   5.35, -14.22,   0.26,   0.34,  -0.11,   2.60, 4.10, 4.11, 0.00, 0.00, 0.00, 1, 1, 12,  27.9333769, -80.7095404,     5.0, 2025,  4, 12, 19, 30, 38,        0,        0,   0,   0,   1.4,   0.7,   1.2,  0,  0,  0, 26, 40, 25,  0,  0,  0,  0, 39, 42,  0, 32,  0,  0, 38,  0, 27, 36,  0, 31,  0, 28, 34,  0,  0,  0,  0,  0,  0,  0
